frame,ok,x,y,w,h,score,dt_ms
328,1,1003.00,2222.00,293.00,235.00,,56.384
329,1,1004.00,2223.00,293.00,235.00,,62.013
330,1,1003.00,2222.00,293.00,235.00,,66.211
331,1,1004.00,2223.00,293.00,235.00,,61.135
332,1,1003.00,2222.00,293.00,235.00,,56.504
333,1,1004.00,2223.00,293.00,235.00,,57.113
334,1,1003.00,2222.00,293.00,235.00,,57.986
335,1,1004.00,2221.00,293.00,235.00,,52.725
336,1,1003.00,2220.00,293.00,235.00,,55.184
337,1,1004.00,2221.00,293.00,235.00,,54.049
338,1,1005.00,2218.00,293.00,235.00,,60.200
339,1,1006.00,2219.00,293.00,235.00,,63.879
340,1,1005.00,2218.00,293.00,235.00,,61.881
341,1,1006.00,2217.00,293.00,235.00,,60.330
342,1,1005.00,2216.00,293.00,235.00,,60.616
343,1,1006.00,2217.00,293.00,235.00,,58.969
344,1,1007.00,2214.00,293.00,235.00,,62.996
345,0,1051.00,2192.00,293.00,235.00,,30.565
346,1,1006.00,2219.00,293.00,235.00,,60.934
347,1,1005.00,2216.00,293.00,235.00,,58.681
348,1,1004.00,2215.00,293.00,235.00,,54.359
349,1,1005.00,2212.00,293.00,235.00,,57.517
350,1,1006.00,2213.00,293.00,235.00,,58.787
351,1,1005.00,2212.00,293.00,235.00,,53.018
352,1,1006.00,2211.00,293.00,235.00,,55.764
353,1,1005.00,2212.00,293.00,235.00,,54.293
354,1,1006.00,2215.00,293.00,235.00,,56.144
355,1,1005.00,2212.00,293.00,235.00,,52.313
356,1,1006.00,2211.00,293.00,235.00,,58.860
357,1,1005.00,2208.00,293.00,235.00,,58.889
358,1,1010.00,2209.00,293.00,235.00,,59.476
359,0,1051.00,2192.00,293.00,235.00,,29.951
360,0,1051.00,2192.00,293.00,235.00,,33.341
361,0,1051.00,2192.00,293.00,235.00,,31.473
362,0,1051.00,2192.00,293.00,235.00,,31.520
363,0,1051.00,2192.00,293.00,235.00,,26.731
364,1,1009.00,2210.00,293.00,235.00,,54.364
365,1,1008.00,2213.00,293.00,235.00,,52.361
366,1,1007.00,2210.00,293.00,235.00,,50.575
367,1,1008.00,2211.00,293.00,235.00,,53.511
368,1,1007.00,2210.00,293.00,235.00,,55.244
369,1,1006.00,2213.00,293.00,235.00,,50.879
370,1,1007.00,2212.00,293.00,235.00,,90.595
371,1,1008.00,2211.00,293.00,235.00,,70.140
372,1,1005.00,2210.00,293.00,235.00,,55.066
373,1,1008.00,2211.00,293.00,235.00,,54.349
374,1,1007.00,2210.00,293.00,235.00,,55.754
375,1,1008.00,2211.00,293.00,235.00,,54.141
376,1,1007.00,2214.00,293.00,235.00,,51.305
377,0,1051.00,2192.00,293.00,235.00,,65.774
378,1,1008.00,2211.00,293.00,235.00,,65.244
379,1,1007.00,2210.00,293.00,235.00,,57.696
380,1,1008.00,2211.00,293.00,235.00,,57.889
381,1,1009.00,2210.00,293.00,235.00,,60.263
382,1,1010.00,2211.00,293.00,235.00,,59.127
383,1,1009.00,2210.00,293.00,235.00,,71.726
384,1,1010.00,2213.00,293.00,235.00,,58.086
385,1,1009.00,2214.00,293.00,235.00,,58.826
386,1,1010.00,2213.00,293.00,235.00,,56.681
387,1,1007.00,2210.00,293.00,235.00,,53.024
388,1,1010.00,2211.00,293.00,235.00,,51.787
389,1,1009.00,2210.00,293.00,235.00,,56.480
390,1,1010.00,2211.00,293.00,235.00,,59.033
391,1,1007.00,2212.00,293.00,235.00,,57.413
