frame,ok,x,y,w,h,score,dt_ms
502,1,1042.00,2213.00,287.00,230.00,,378.693
503,1,1042.00,2214.00,287.00,230.00,,296.099
504,1,1043.00,2214.00,287.00,230.00,,231.244
505,1,1043.00,2213.00,287.00,230.00,,369.552
506,1,1044.00,2212.00,287.00,230.00,,321.930
507,1,1045.00,2210.00,287.00,230.00,,327.011
508,1,1046.00,2209.00,287.00,230.00,,333.023
509,1,1046.00,2209.00,287.00,230.00,,332.333
510,1,1046.00,2209.00,287.00,230.00,,340.091
511,1,1048.00,2210.00,287.00,230.00,,327.378
512,1,1048.00,2211.00,287.00,230.00,,307.032
513,1,1048.00,2212.00,287.00,230.00,,315.804
