frame,ok,x,y,w,h,score,dt_ms
385,1,1245.00,647.00,100.00,72.00,,1.530
386,0,1094.00,618.00,100.00,66.00,,1.132
387,1,1245.00,644.00,100.00,72.00,,1.545
388,1,1245.00,644.00,100.00,72.00,,2.300
389,1,1245.00,644.00,100.00,72.00,,1.530
390,1,1245.00,644.00,100.00,72.00,,2.088
391,1,1245.00,645.00,100.00,72.00,,1.512
392,1,1246.00,645.00,100.00,72.00,,1.878
393,1,1248.00,644.00,100.00,72.00,,1.541
394,1,1249.00,644.00,100.00,72.00,,1.551
395,1,1249.00,644.00,100.00,72.00,,2.070
396,1,1251.00,644.00,100.00,72.00,,1.518
397,1,1252.00,643.00,100.00,72.00,,1.542
398,1,1252.00,642.00,100.00,72.00,,2.323
399,1,1253.00,641.00,100.00,72.00,,1.560
400,1,1253.00,641.00,100.00,72.00,,2.199
401,1,1254.00,641.00,100.00,72.00,,1.442
402,1,1254.00,640.00,100.00,72.00,,1.514
403,1,1255.00,639.00,100.00,72.00,,1.639
404,1,1254.00,638.00,100.00,72.00,,2.244
405,1,1254.00,638.00,100.00,72.00,,1.440
406,1,1253.00,638.00,100.00,72.00,,2.170
407,1,1254.00,637.00,100.00,72.00,,1.444
408,1,1255.00,637.00,100.00,72.00,,1.439
409,1,1255.00,637.00,100.00,72.00,,1.469
410,1,1255.00,637.00,100.00,72.00,,1.629
411,1,1255.00,636.00,100.00,72.00,,1.470
412,1,1255.00,635.00,100.00,72.00,,1.524
413,1,1257.00,635.00,100.00,72.00,,2.248
414,0,1094.00,618.00,100.00,66.00,,1.079
415,0,1094.00,618.00,100.00,66.00,,1.105
416,0,1094.00,618.00,100.00,66.00,,1.112
417,0,1094.00,618.00,100.00,66.00,,1.116
418,0,1094.00,618.00,100.00,66.00,,1.100
419,1,1265.00,639.00,100.00,72.00,,2.066
420,1,1265.00,639.00,100.00,72.00,,1.464
421,1,1267.00,641.00,100.00,72.00,,1.531
422,1,1266.00,642.00,100.00,72.00,,2.393
423,1,1267.00,642.00,100.00,72.00,,1.671
424,1,1269.00,641.00,100.00,72.00,,1.596
425,1,1269.00,641.00,100.00,72.00,,2.486
426,1,1270.00,641.00,100.00,72.00,,1.567
427,0,1094.00,618.00,100.00,66.00,,1.148
428,1,1273.00,639.00,100.00,72.00,,2.360
429,1,1274.00,640.00,100.00,72.00,,1.627
430,1,1274.00,640.00,100.00,72.00,,2.324
431,1,1275.00,640.00,100.00,72.00,,1.564
432,1,1276.00,639.00,100.00,72.00,,1.562
433,1,1275.00,638.00,100.00,72.00,,1.583
434,1,1275.00,637.00,100.00,72.00,,2.324
435,1,1275.00,637.00,100.00,72.00,,1.809
436,1,1274.00,637.00,100.00,72.00,,1.545
437,1,1274.00,637.00,100.00,72.00,,1.588
438,1,1272.00,637.00,100.00,72.00,,1.518
439,1,1272.00,636.00,100.00,72.00,,1.554
440,1,1271.00,636.00,100.00,72.00,,1.579
441,1,1271.00,636.00,100.00,72.00,,1.552
442,1,1269.00,636.00,100.00,72.00,,1.548
443,1,1277.00,636.00,100.00,72.00,,1.505
444,1,1277.00,635.00,100.00,72.00,,1.557
445,1,1278.00,635.00,100.00,72.00,,2.494
446,1,1278.00,635.00,100.00,72.00,,1.612
447,0,1094.00,618.00,100.00,66.00,,1.113
448,1,1286.00,632.00,100.00,72.00,,1.542
449,1,1286.00,631.00,100.00,72.00,,1.555
450,1,1287.00,630.00,100.00,72.00,,1.539
451,1,1287.00,630.00,100.00,72.00,,1.564
452,1,1288.00,628.00,100.00,72.00,,1.529
453,1,1290.00,627.00,100.00,72.00,,1.497
454,0,1094.00,618.00,100.00,66.00,,1.637
455,1,1294.00,623.00,100.00,72.00,,2.296
456,1,1294.00,623.00,100.00,72.00,,1.535
457,1,1295.00,622.00,100.00,72.00,,1.611
458,1,1297.00,622.00,100.00,72.00,,2.383
459,1,1300.00,623.00,100.00,72.00,,1.560
460,0,1094.00,618.00,100.00,66.00,,1.146
461,0,1094.00,618.00,100.00,66.00,,1.228
462,1,1304.00,624.00,100.00,72.00,,1.564
463,1,1305.00,624.00,100.00,72.00,,1.482
464,1,1306.00,625.00,100.00,72.00,,1.506
465,1,1308.00,626.00,100.00,72.00,,2.266
466,1,1308.00,626.00,100.00,72.00,,2.266
467,1,1308.00,625.00,100.00,72.00,,1.475
468,1,1311.00,622.00,100.00,72.00,,1.494
469,1,1307.00,620.00,100.00,72.00,,1.508
470,1,1308.00,620.00,100.00,72.00,,2.548
471,1,1308.00,620.00,100.00,72.00,,1.655
472,1,1310.00,619.00,100.00,72.00,,1.674
473,1,1310.00,619.00,100.00,72.00,,1.621
474,1,1311.00,618.00,100.00,72.00,,1.659
475,1,1311.00,619.00,100.00,72.00,,2.532
476,1,1311.00,619.00,100.00,72.00,,1.932
477,1,1312.00,619.00,100.00,72.00,,2.381
478,1,1312.00,619.00,100.00,72.00,,2.902
479,1,1312.00,619.00,100.00,72.00,,2.420
480,1,1313.00,618.00,100.00,72.00,,2.516
481,1,1313.00,618.00,100.00,72.00,,2.495
482,1,1315.00,618.00,100.00,72.00,,2.108
483,1,1316.00,616.00,100.00,72.00,,2.404
484,1,1317.00,615.00,100.00,72.00,,1.629
